"SampleID"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"Memb.Total"	"Memb.QC"	"Lev.1.Memb"	"Lev.1.Name"	"Lev.2.Memb"	"Lev.2.Name"	"Lev.Memb.Diff"	"Lev.Memb.close"	"Lev.Prop.Num"	"Lev.Prop.Nar"
"7955.4-26_10_10_2018_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.4-27_10_10_2018_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.4-28_10_10_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-29_10_11_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-3_10_1_2018_1_First"	0	0.83333333333333	0.16666667	0	0	0	1	"PASS"	0.83333333333333	2	0.16666667	3	0.66666666333333	NA	2.16666667666666	"2-"
"7955.4-30_10_11_2018_1_First"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"7955.4-31_10_15_2018_1_First"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"7955.4-32_10_15_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-33_10_15_2018_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.4-34_10_15_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-35_10_16_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-36_10_16_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-37_10_16_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-38_10_16_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-39_10_17_2018_1_First"	0	0.0238095238095202	0.97619048	0	0	0	1	"PASS"	0.97619048	3	0.0238095238095202	2	0.95238095619048	NA	2.97619048761904	"3+"
"7955.4-4_10_1_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-40_10_17_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-41_10_17_2018_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.4-42_10_17_2018_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.4-43_10_17_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-45_10_17_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-47_10_17_2018_1_First"	0	0	0	0.0344827586206899	0.96551724	0	1	"PASS"	0.96551724	5	0.0344827586206899	4	0.93103448137931	NA	4.96551723448276	"5+"
"7955.4-49_10_19_2018_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.4-5_10_1_2018_1_First"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"7955.4-50_10_19_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-51_10_22_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-52_10_22_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-53_10_22_2018_1_First"	0	0	0	0.58301158301158	0.41698842	0	1	"PASS"	0.58301158301158	4	0.41698842	5	0.16602316301158	"yes"	4.41698843204632	"4-"
"7955.4-54_10_22_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-55_10_22_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-58_10_23_2018_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.4-59_10_23_2018_1_First"	0	0	0.36322869955157	0.6367713	0	0	1	"PASS"	0.6367713	4	0.36322869955157	3	0.27354260044843	NA	3.63677129865471	"4+"
"7955.4-6_10_1_2018_1_First"	0	0.794117647058821	0.20588235	0	0	0	1	"PASS"	0.794117647058821	2	0.20588235	3	0.588235297058821	NA	2.20588234411764	"2-"
"7955.4-60_10_23_2018_1_First"	0	0	0.84821428571429	0.15178571	0	0	1	"PASS"	0.84821428571429	3	0.15178571	4	0.69642857571429	NA	3.15178569714287	"3-"
"7955.4-8_10_1_2018_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-9_10_2_2018_1_First"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"7955.6-1_8_19_2019_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.6-10_10_2_2019_1_First"	0	0	0.98104265402844	0.01895735	0	0	1	"PASS"	0.98104265402844	3	0.01895735	4	0.96208530402844	NA	3.01895736208532	"3-"
"7955.6-11_10_2_2019_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.6-12_10_2_2019_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.6-13_10_2_2019_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.6-14_10_3_2019_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.6-15_10_3_2019_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.6-16_10_3_2019_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.6-17_10_4_2019_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.6-18_10_4_2019_1_First"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"7955.6-19_10_4_2019_1_First"	0	0	0	0.86274509803922	0.1372549	0	1	"PASS"	0.86274509803922	4	0.1372549	5	0.72549019803922	NA	4.13725489215688	"4-"
"7955.6-2_10_1_2019_1_First"	0	0	0	0.69811320754717	0.30188679	0	1	"PASS"	0.69811320754717	4	0.30188679	5	0.39622641754717	NA	4.30188678018868	"4-"
"7955.6-20_10_7_2019_1_First"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"7955.6-21_10_7_2019_1_First"	0	0.602040816326531	0.39795918	0	0	0	1	"PASS"	0.602040816326531	2	0.39795918	3	0.20408163632653	NA	2.39795917265306	"2-"
"7955.6-22_10_7_2019_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.6-23_10_7_2019_1_First"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"7955.6-24_10_7_2019_1_First"	0	0	0	0.00371747211896012	0.99628253	0	1	"PASS"	0.99628253	5	0.00371747211896012	4	0.99256505788104	NA	4.99628253847584	"5+"
"7955.6-26_10_8_2019_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.6-27_10_8_2019_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.6-28_10_8_2019_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.6-29_10_9_2019_1_First"	0	0	0.58333333333333	0.41666667	0	0	1	"PASS"	0.58333333333333	3	0.41666667	4	0.16666666333333	"yes"	3.41666667999999	"3-"
"7955.6-3_10_1_2019_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.6-31_10_9_2019_1_First"	0	0.61111111111111	0.38888889	0	0	0	1	"PASS"	0.61111111111111	2	0.38888889	3	0.22222222111111	NA	2.38888889222222	"2-"
"7955.6-33_10_9_2019_1_First"	0	0	0.18885448916409	0.81114551	0	0	1	"PASS"	0.81114551	4	0.18885448916409	3	0.62229102083591	NA	3.81114550749227	"4+"
"7955.6-34_10_9_2019_1_First"	0	0	0.0341880341880301	0.96581197	0	0	1	"PASS"	0.96581197	4	0.0341880341880301	3	0.93162393581197	NA	3.96581198256409	"4+"
"7955.6-36_10_9_2019_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.6-37_10_15_2019_1_First"	0	0.92857142857143	0.07142857	0	0	0	1	"PASS"	0.92857142857143	2	0.07142857	3	0.85714285857143	NA	2.07142856714286	"2-"
"7955.6-38_10_15_2019_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.6-39_10_15_2019_1_First"	0	0.77682403433476	0.22317597	0	0	0	1	"PASS"	0.77682403433476	2	0.22317597	3	0.55364806433476	NA	2.22317597866952	"2-"
"7955.6-4_10_1_2019_1_First"	0	0.61627906976744	0.38372093	0	0	0	1	"PASS"	0.61627906976744	2	0.38372093	3	0.23255813976744	NA	2.38372092953488	"2-"
"7955.6-40_10_15_2019_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.6-41_10_7_2019_1_First"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"7955.6-43_10_7_2019_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.6-45_10_8_2019_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.6-47_10_8_2019_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.6-5_10_1_2019_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.6-6_10_1_2019_1_First"	0	0	0	0.21338912133891	0.78661088	0	1	"PASS"	0.78661088	5	0.21338912133891	4	0.57322175866109	NA	4.78661088535564	"5+"
"7955.6-7_10_2_2019_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.6-8_10_2_2019_1_First"	0	0	0.29218106995885	0.70781893	0	0	1	"PASS"	0.70781893	4	0.29218106995885	3	0.41563786004115	NA	3.70781892987655	"4+"
"7955.6-9_10_2_2019_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.8-1_10_20_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-10_10_22_2020_1_First"	0	0.16666666666667	0.83333333	0	0	0	1	"PASS"	0.83333333	3	0.16666666666667	2	0.66666666333333	NA	2.83333332333334	"3+"
"7955.8-11_10_22_2020_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.8-12_10_23_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-14_10_26_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-15_10_26_2020_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.8-17_10_26_2020_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.8-18_10_26_2020_1_First"	0	0	0.90243902439024	0.09756098	0	0	1	"PASS"	0.90243902439024	3	0.09756098	4	0.80487804439024	NA	3.09756099317072	"3-"
"7955.8-21_10_26_2020_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.8-23_10_27_2020_1_First"	0	0	0	0.0945273631840799	0.90547264	0	1	"PASS"	0.90547264	5	0.0945273631840799	4	0.81094527681592	NA	4.90547265273632	"5+"
"7955.8-24_10_27_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-25_10_27_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-26_10_27_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-27_10_27_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-28_10_28_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-29_10_28_2020_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.8-3_10_20_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-31_10_28_2020_1_First"	0	0	0	0.42259414225941	0.57740586	0	1	"PASS"	0.57740586	5	0.42259414225941	4	0.15481171774059	"yes"	4.57740586903764	"5+"
"7955.8-32_10_28_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-33_10_28_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-35_10_28_2020_1_First"	0	0	0	0.69154228855721	0.30845771	0	1	"PASS"	0.69154228855721	4	0.30845771	5	0.38308457855721	NA	4.30845770422884	"4-"
"7955.8-36_10_28_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-37_10_28_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-38_10_29_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-39_10_29_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-4_10_21_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-5_10_21_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-6_10_21_2020_1_First"	0	0	0	0.00478468899522011	0.99521531	0	1	"PASS"	0.99521531	5	0.00478468899522011	4	0.99043062100478	NA	4.99521530598088	"5+"
"7955.8-7_10_21_2020_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.8-8_10_21_2020_1_First"	0	0	0	0.79372197309417	0.20627803	0	1	"PASS"	0.79372197309417	4	0.20627803	5	0.58744394309417	NA	4.20627804237668	"4-"
"7955.8-9_10_22_2020_1_First"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
