"SampleID"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"Memb.Total"	"Memb.QC"	"Lev.1.Memb"	"Lev.1.Name"	"Lev.2.Memb"	"Lev.2.Name"	"Lev.Memb.Diff"	"Lev.Memb.close"	"Lev.Prop.Num"	"Lev.Prop.Nar"
"24078_1_24078_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"26030_1_11-B-168 RANQ_Kick Net 2m2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"26030_1_11-B-168_Kick Net 2m2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24681_1_24681_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"21302"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"24542_1_24542_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15716_1_09-B-087 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15716_1_09-B-087 Second_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"15716_1_09-B-087_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"24101_1_24101_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"20365"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"4235"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"4234"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"15834"	0	0	0	0.214285714285715	0.785714285714285	0	1	"PASS"	0.785714285714285	5	0.214285714285715	4	0.57142857142857	NA	4.78571428571429	"5+"
"5434"	0	0	0.25	0.75	0	0	1	"PASS"	0.75	4	0.25	3	0.5	NA	3.75	"4+"
"7019_1_BB2- 1st 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7019_1_BB2- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18958_1_18958_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"12536"	0	0	0.0222222222222221	0.977777777777778	0	0	1	"PASS"	0.977777777777778	4	0.0222222222222221	3	0.955555555555556	NA	3.97777777777778	"4+"
"13154"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"3750"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6835"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"8610"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"12729"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"20495"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"8693"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"8276"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"12685"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"8606"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"12534"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13152"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"3062"	0	0	0	0.0882352941176471	0.911764705882353	0	1	"PASS"	0.911764705882353	5	0.0882352941176471	4	0.823529411764706	NA	4.91176470588235	"5+"
"3757"	0	0	0	0.0719557195571959	0.928044280442804	0	1	"PASS"	0.928044280442804	5	0.0719557195571959	4	0.856088560885608	NA	4.9280442804428	"5+"
"4493"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6838"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"8609"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"8198"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"8199"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"8272"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"24157_1_24157_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"8917"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"8561"	0	0.883458646616541	0.116541353383459	0	0	0	1	"PASS"	0.883458646616541	2	0.116541353383459	3	0.766917293233082	NA	2.11654135338346	"2-"
"3067"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"8562"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"11227"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"8593"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"8594"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"8595"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"8607"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"8608"	0	0.595238095238095	0.404761904761905	0	0	0	1	"PASS"	0.595238095238095	2	0.404761904761905	3	0.19047619047619	"yes"	2.40476190476191	"2-"
"8644"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"20874"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"8646"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"8648"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"8680"	0	0	0.832278481012658	0.167721518987342	0	0	1	"PASS"	0.832278481012658	3	0.167721518987342	4	0.664556962025316	NA	3.16772151898734	"3-"
"26637_1_NR11- NQ_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"26637_1_NR11- Surber A_Surber 1 ft.2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"26637_1_NR11- Surber B_Surber 1 ft.2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"26637_1_NR11- Surber C_Surber 1 ft.2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"26637_1_NR11- Surber D_Surber 1 ft.2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"10759"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"8681"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"8682"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"8784"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"8785"	0	0	0	0	0.833333333333334	0.166666666666666	1	"PASS"	0.833333333333334	5	0.166666666666666	6	0.666666666666668	NA	5.16666666666667	"5-"
"8787"	0	0	0	0.666666666666667	0.333333333333333	0	1	"PASS"	0.666666666666667	4	0.333333333333333	5	0.333333333333334	NA	4.33333333333333	"4-"
"8789"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"8790"	0	0	0.25	0.75	0	0	1	"PASS"	0.75	4	0.25	3	0.5	NA	3.75	"4+"
"4042"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"8815"	0	0	0	0.777777777777778	0.222222222222222	0	1	"PASS"	0.777777777777778	4	0.222222222222222	5	0.555555555555556	NA	4.22222222222222	"4-"
"8816"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"8817"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"4041"	0	0	0	0.429411764705883	0.570588235294117	0	1	"PASS"	0.570588235294117	5	0.429411764705883	4	0.141176470588234	"yes"	4.57058823529412	"5+"
"6836"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"8919"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"8324"	0	0	0.3	0.7	0	0	1	"PASS"	0.7	4	0.3	3	0.4	NA	3.7	"4+"
"10861"	0	0	0	0.944444444444444	0.0555555555555557	0	1	"PASS"	0.944444444444444	4	0.0555555555555557	5	0.888888888888888	NA	4.05555555555555	"4-"
"20363"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24096_1_24096_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2578_1_150-NQ pick_NQ pick"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"8174"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"10002"	0	0.75	0.25	0	0	0	1	"PASS"	0.75	2	0.25	3	0.5	NA	2.25	"2-"
"20492"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"10003"	0.609375	0.390625	0	0	0	0	1	"PASS"	0.609375	1	0.390625	2	0.21875	NA	1.390625	"1-"
"10004"	0.0131578947368421	0.5	0.486842105263158	0	0	0	1	"PASS"	0.5	2	0.486842105263158	3	0.013157894736842	"tie"	2.47368421052632	"2/3 tie"
"12535"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13153"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2022"	0	0	0	0.679775280898876	0.320224719101124	0	1	"PASS"	0.679775280898876	4	0.320224719101124	5	0.359550561797752	NA	4.32022471910112	"4-"
"3066"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"3752"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"4492"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6840"	0	0	0	0.566176470588236	0.433823529411764	0	1	"PASS"	0.566176470588236	4	0.433823529411764	5	0.132352941176472	"yes"	4.43382352941176	"4-"
"15590"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2024"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"3063"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"3758"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"4491"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6839"	0	0	0.3	0.7	0	0	1	"PASS"	0.7	4	0.3	3	0.4	NA	3.7	"4+"
"6170_1_NR7- FC_Field Check-Kick Net 2m2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"4226"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"8788"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"13042"	0	0	0.276632302405498	0.723367697594502	0	0	1	"PASS"	0.723367697594502	4	0.276632302405498	3	0.446735395189004	NA	3.7233676975945	"4+"
"14245"	0	0	0.450980392156863	0.549019607843137	0	0	1	"PASS"	0.549019607843137	4	0.450980392156863	3	0.098039215686274	"tie"	3.54901960784314	"4/3 tie"
"4216"	0	0.76890756302521	0.23109243697479	0	0	0	1	"PASS"	0.76890756302521	2	0.23109243697479	3	0.53781512605042	NA	2.23109243697479	"2-"
"4233"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"6477"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"10804"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"20924"	0	0.318181818181818	0.681818181818182	0	0	0	1	"PASS"	0.681818181818182	3	0.318181818181818	2	0.363636363636364	NA	2.68181818181818	"3+"
"11066"	0	0.093816631130064	0.843816631130064	0.062366737739872	0	0	1	"PASS"	0.843816631130064	3	0.093816631130064	2	0.75	NA	2.96855010660981	"3+"
"13102"	0	0.722222222222222	0.277777777777778	0	0	0	1	"PASS"	0.722222222222222	2	0.277777777777778	3	0.444444444444444	NA	2.27777777777778	"2-"
"11240"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"21442"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"11069"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13037"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"11481"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13766"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13891"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"12684"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"12828"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"13861_1_08-B-029 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13861_1_08-B-029_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"14006_1_08-B-136 RANQ_Kick Net 2m2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"14006_1_08-B-136_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13753_1_2281_electrofishing"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"24932_1_24932_direct observation"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"25971_1_11-B-108 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25971_1_11-B-108_Kick Net 2m2"	0	0.75	0.25	0	0	0	1	"PASS"	0.75	2	0.25	3	0.5	NA	2.25	"2-"
"11225"	0	0	0.25	0.75	0	0	1	"PASS"	0.75	4	0.25	3	0.5	NA	3.75	"4+"
"14337"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"20255"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"24386_1_24386_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"11228"	0	0	0.586887835703002	0.413112164296998	0	0	1	"PASS"	0.586887835703002	3	0.413112164296998	4	0.173775671406004	"yes"	3.413112164297	"3-"
"14338"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"11067"	0.75	0.25	0	0	0	0	1	"PASS"	0.75	1	0.25	2	0.5	NA	1.25	"1-"
"20315"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"10998"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"21234"	0	0	0.670454545454545	0.329545454545455	0	0	1	"PASS"	0.670454545454545	3	0.329545454545455	4	0.34090909090909	NA	3.32954545454546	"3-"
"13245"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"8350"	0	0.298780487804878	0.701219512195122	0	0	0	1	"PASS"	0.701219512195122	3	0.298780487804878	2	0.402439024390244	NA	2.70121951219512	"3+"
"10802"	0	0	0.806122448979592	0.193877551020408	0	0	1	"PASS"	0.806122448979592	3	0.193877551020408	4	0.612244897959184	NA	3.19387755102041	"3-"
"20438"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"4212"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"11229"	0	0.519230769230769	0.480769230769231	0	0	0	1	"PASS"	0.519230769230769	2	0.480769230769231	3	0.038461538461538	"tie"	2.48076923076923	"2/3 tie"
"15043"	0	0	0	0.785714285714285	0.214285714285715	0	1	"PASS"	0.785714285714285	4	0.214285714285715	5	0.57142857142857	NA	4.21428571428572	"4-"
"21313"	0	0.657534246575342	0.342465753424658	0	0	0	1	"PASS"	0.657534246575342	2	0.342465753424658	3	0.315068493150684	NA	2.34246575342466	"2-"
"10863"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"14610"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"10508"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"20630"	0.5	1	0	0	0	0	1.5	"FAIL"	1	2	0	NA	1	NA	2.5	"2-"
"10582"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"12733"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13973_1_08-B-098 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13973_1_08-B-098 Second_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"13973_1_08-B-098_Kick Net 2m2"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"15687_1_09-B-053 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15687_1_09-B-053_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"22830_1_10-B-093 RANQ_Kick Net 2m2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"22830_1_10-B-093_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"25808_1_11-B-043 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25808_1_11-B-043_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"10717"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"8676"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"9998"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"15769_1_09-B-113 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"20769"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"4222"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"10754"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"13108"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"10000"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"4229"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"8674"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"11564"	0	0.25	0.75	0	0	0	1	"PASS"	0.75	3	0.25	2	0.5	NA	2.75	"3+"
"20439"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"24739_1_24739_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"11164"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22113"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15533"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22344"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"10714"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"9999"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24815_1_24815_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13883_1_08-B-063 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13883_1_08-B-063_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"10712"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"4228"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"24814_1_24814_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15735"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"15736"	0	0	0	0	0.666666666666667	0.333333333333333	1	"PASS"	0.666666666666667	5	0.333333333333333	6	0.333333333333334	NA	5.33333333333333	"5-"
"12538"	0	0.863636363636363	0.136363636363637	0	0	0	1	"PASS"	0.863636363636363	2	0.136363636363637	3	0.727272727272726	NA	2.13636363636364	"2-"
"13877"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"25809_1_11-B-044 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"25809_1_11-B-044_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"24124_1_24124_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"10496"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"4232"	0	0	0	0.521505376344086	0.478494623655914	0	1	"PASS"	0.521505376344086	4	0.478494623655914	5	0.043010752688172	"tie"	4.47849462365591	"4/5 tie"
"14659"	0	0.642857142857143	0.357142857142857	0	0	0	1	"PASS"	0.642857142857143	2	0.357142857142857	3	0.285714285714286	NA	2.35714285714286	"2-"
"14984"	0	0	0.6183970856102	0.3816029143898	0	0	1	"PASS"	0.6183970856102	3	0.3816029143898	4	0.2367941712204	NA	3.3816029143898	"3-"
"26601_1_QR5- NQ_NQ Kick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"12223"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"12243"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"20256"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"13038"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7042_1_PB1- RA100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7043_1_PB2- NQ_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"24447_1_24447_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"26619_1_PR1- BI_Kick Net BI"	0	0	0	0.65	0.35	0	1	"PASS"	0.65	4	0.35	5	0.3	NA	4.35	"4-"
"26619_1_PR1- NQ_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"12725"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"26620_1_PR2- BI_Kick Net BI"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"26620_1_PR2- NQ_NQ Pick"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"26621_1_PR2A- NQ_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"21127"	0	0.75	0.25	0	0	0	1	"PASS"	0.75	2	0.25	3	0.5	NA	2.25	"2-"
"14943"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"14687"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"14689"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"21474"	0	0	0	0	0.666666666666667	0.333333333333333	1	"PASS"	0.666666666666667	5	0.333333333333333	6	0.333333333333334	NA	5.33333333333333	"5-"
"14685"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"22745_1_10-B-052 RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22745_1_10-B-052_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"24296_1_24296_Surber"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"12726"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"21193"	0	0.75	0.25	0	0	0	1	"PASS"	0.75	2	0.25	3	0.5	NA	2.25	"2-"
"13039"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"14246"	0	0.440298507462687	0.559701492537313	0	0	0	1	"PASS"	0.559701492537313	3	0.440298507462687	2	0.119402985074626	"yes"	2.55970149253731	"3+"
"12826"	0	0	0.305555555555556	0.694444444444444	0	0	1	"PASS"	0.694444444444444	4	0.305555555555556	3	0.388888888888888	NA	3.69444444444444	"4+"
"12542"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"18771"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"14436"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"21196"	0	0	0	0.341121495327103	0.658878504672897	0	1	"PASS"	0.658878504672897	5	0.341121495327103	4	0.317757009345794	NA	4.6588785046729	"5+"
"12541"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"14898"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13045"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"14249"	0	0.75	0.25	0	0	0	1	"PASS"	0.75	2	0.25	3	0.5	NA	2.25	"2-"
"12727"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13043"	0	0.214285714285714	0.5	0.285714285714286	0	0	1	"PASS"	0.5	3	0.285714285714286	4	0.214285714285714	NA	3.07142857142857	"3-"
"13962_1_08-B-088 RANQ_Kick Net 2m2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"13962_1_08-B-088 Second_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13962_1_08-B-088_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15467"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13853_1_08-B-021 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
